	Concurso	Data	Bola1	Bola2	Bola3	Bola4	Bola5	Bola6	Bola7	Bola8	Bola9	Bola10	Bola11	Bola12	Bola13	Bola14	Bola15	Arrecadacao	Ganhadores	Numero1	Numero2	Numero3	Numero4	Numero5	Numero6	Numero7	Numero8	Numero9	Numero10	Numero11	NUmero12	Numero13	Numero14	Numero15										
1	707	23/01/2012	25	8	11	20	16	7	3	24	17	12	21	15	14	4	6	21335996.25	3	#N/A	#N/A	3	4	#N/A	6	7	8	#N/A	#N/A	11	12	#N/A	14	15	16	17	#N/A	#N/A	20	21	#N/A	#N/A	24	25
1	708	26/01/2012	1	19	14	6	2	16	21	3	24	5	11	25	4	9	22	20461398.75	5	1	2	3	4	5	6	#N/A	#N/A	9	#N/A	11	#N/A	#N/A	14	#N/A	16	#N/A	#N/A	19	#N/A	21	22	#N/A	24	25
1	709	30/01/2012	6	8	20	12	11	7	14	18	3	1	22	15	16	19	23	21122971.25	4	1	#N/A	3	#N/A	#N/A	6	7	8	#N/A	#N/A	11	12	#N/A	14	15	16	#N/A	18	19	20	#N/A	22	23	#N/A	#N/A
1	710	02/02/2012	19	3	17	14	20	25	21	6	4	18	15	12	24	2	22	20988121.25	2	#N/A	2	3	4	#N/A	6	#N/A	#N/A	#N/A	#N/A	#N/A	12	#N/A	14	15	#N/A	17	18	19	20	21	22	#N/A	24	25
1	711	06/02/2012	2	12	18	21	6	4	1	24	10	22	16	5	15	7	13	20930593.75	5	1	#N/A	#N/A	4	5	6	7	#N/A	#N/A	10	#N/A	12	13	#N/A	15	16	#N/A	18	#N/A	#N/A	21	22	#N/A	24	#N/A
1	712	08/02/2012	9	4	20	18	17	16	8	15	22	21	23	12	1	25	14	11158976.25	1	1	#N/A	#N/A	4	#N/A	#N/A	#N/A	8	9	#N/A	#N/A	12	#N/A	14	15	16	17	18	#N/A	20	21	22	23	#N/A	25
1	713	10/02/2012	23	11	22	6	2	13	15	21	25	5	14	3	19	4	24	17433771.25	2	#N/A	2	3	4	5	6	#N/A	#N/A	#N/A	#N/A	11	#N/A	13	14	15	#N/A	#N/A	#N/A	19	#N/A	21	22	23	24	25
1	714	13/02/2012	13	17	7	19	6	10	21	12	15	14	4	11	8	9	22	18626426.25	3	#N/A	#N/A	#N/A	4	#N/A	6	7	8	9	10	11	12	13	14	15	#N/A	17	#N/A	19	#N/A	21	22	#N/A	#N/A	#N/A
1	715	15/02/2012	8	15	24	5	20	18	3	25	13	11	22	1	23	10	14	15070938.75	6	1	#N/A	3	#N/A	5	#N/A	#N/A	8	#N/A	10	11	#N/A	13	14	15	#N/A	#N/A	18	#N/A	20	#N/A	22	23	24	25
1	716	17/02/2012	21	23	11	18	7	3	12	16	8	20	14	15	25	1	5	17161215	15	1	#N/A	3	#N/A	5	#N/A	7	8	#N/A	#N/A	11	12	#N/A	14	15	16	#N/A	18	#N/A	20	21	#N/A	23	#N/A	25
1	717	22/02/2012	5	9	18	21	23	2	1	14	11	8	7	20	16	3	25	14919460	9	1	2	3	#N/A	5	#N/A	7	8	9	#N/A	11	#N/A	#N/A	14	#N/A	16	#N/A	18	#N/A	20	21	#N/A	23	#N/A	25
1	718	24/02/2012	22	19	3	14	4	24	9	13	21	11	23	25	7	15	17	17731932.5	10	#N/A	#N/A	3	4	#N/A	#N/A	7	#N/A	9	#N/A	11	#N/A	13	14	15	#N/A	17	#N/A	19	#N/A	21	22	23	24	25
1	719	27/02/2012	18	11	22	24	10	2	15	16	9	23	13	25	8	7	19	17729807.5	2	#N/A	2	#N/A	#N/A	#N/A	#N/A	7	8	9	10	11	#N/A	13	#N/A	15	16	#N/A	18	19	#N/A	#N/A	22	23	24	25
1	720	01/03/2012	4	9	17	16	12	24	7	23	13	18	10	20	11	25	21	12585065	2	#N/A	#N/A	#N/A	4	#N/A	#N/A	7	#N/A	9	10	11	12	13	#N/A	#N/A	16	17	18	#N/A	20	21	#N/A	23	24	25
1	721	02/03/2012	5	21	15	14	3	9	12	7	19	10	11	8	4	2	1	17311363.75	2	1	2	3	4	5	#N/A	7	8	9	10	11	12	#N/A	14	15	#N/A	#N/A	#N/A	19	#N/A	21	#N/A	#N/A	#N/A	#N/A
1	722	05/03/2012	7	1	23	19	6	8	5	20	3	14	10	17	24	13	16	18554390	5	1	#N/A	3	#N/A	5	6	7	8	#N/A	10	#N/A	#N/A	13	14	#N/A	16	17	#N/A	19	20	#N/A	#N/A	23	24	#N/A
1	723	07/03/2012	3	14	9	8	20	11	4	5	7	15	24	2	12	10	18	16914543.75	2	#N/A	2	3	4	5	#N/A	7	8	9	10	11	12	#N/A	14	15	#N/A	#N/A	18	#N/A	20	#N/A	#N/A	#N/A	24	#N/A
1	724	09/03/2012	7	6	20	12	23	14	18	10	19	1	25	3	24	15	5	18243855	8	1	#N/A	3	#N/A	5	6	7	#N/A	#N/A	10	#N/A	12	#N/A	14	15	#N/A	#N/A	18	19	20	#N/A	#N/A	23	24	25
1	725	12/03/2012	5	17	13	1	21	16	15	24	7	6	18	10	9	25	12	18178236.25	1	1	#N/A	#N/A	#N/A	5	6	7	#N/A	9	10	#N/A	12	13	#N/A	15	16	17	18	#N/A	#N/A	21	#N/A	#N/A	24	25
1	726	14/03/2012	10	16	20	25	21	7	13	11	24	2	15	4	9	1	14	16423067.5	2	1	2	#N/A	4	#N/A	#N/A	7	#N/A	9	10	11	#N/A	13	14	15	16	#N/A	#N/A	#N/A	20	21	#N/A	#N/A	24	25
1	727	16/03/2012	25	8	23	3	24	16	11	20	6	21	9	18	22	7	4	17543970	2	#N/A	#N/A	3	4	#N/A	6	7	8	9	#N/A	11	#N/A	#N/A	#N/A	#N/A	16	#N/A	18	#N/A	20	21	22	23	24	25
1	728	19/03/2012	13	23	11	7	25	16	6	20	10	19	8	22	21	3	4	17928673.75	2	#N/A	#N/A	3	4	#N/A	6	7	8	#N/A	10	11	#N/A	13	#N/A	#N/A	16	#N/A	#N/A	19	20	21	22	23	#N/A	25
1	729	21/03/2012	10	2	14	12	9	22	6	3	25	15	23	17	1	7	4	16645708.75	0	1	2	3	4	#N/A	6	7	#N/A	9	10	#N/A	12	#N/A	14	15	#N/A	17	#N/A	#N/A	#N/A	#N/A	22	23	#N/A	25
1	730	23/03/2012	22	24	21	19	4	1	20	12	18	16	8	11	3	14	25	22176270	2	1	#N/A	3	4	#N/A	#N/A	#N/A	8	#N/A	#N/A	11	12	#N/A	14	#N/A	16	#N/A	18	19	20	21	22	#N/A	24	25
1	731	26/03/2012	4	7	18	8	6	21	24	14	22	17	3	12	15	19	11	18426406.25	8	#N/A	#N/A	3	4	#N/A	6	7	8	#N/A	#N/A	11	12	#N/A	14	15	#N/A	17	18	19	#N/A	21	22	#N/A	24	#N/A
1	732	28/03/2012	25	14	1	11	13	24	20	8	23	9	10	4	22	17	21	16519758.75	2	1	#N/A	#N/A	4	#N/A	#N/A	#N/A	8	9	10	11	#N/A	13	14	#N/A	#N/A	17	#N/A	#N/A	20	21	22	23	24	25
1	733	30/03/2012	8	18	11	14	4	22	1	16	24	20	7	5	12	6	19	17603521.25	4	1	#N/A	#N/A	4	5	6	7	8	#N/A	#N/A	11	12	#N/A	14	#N/A	16	#N/A	18	19	20	#N/A	22	#N/A	24	#N/A
1	734	02/04/2012	24	15	2	3	19	20	23	8	9	21	13	17	6	18	10	18870583.75	7	#N/A	2	3	#N/A	#N/A	6	#N/A	8	9	10	#N/A	#N/A	13	#N/A	15	#N/A	17	18	19	20	21	#N/A	23	24	#N/A
1	735	04/04/2012	8	20	22	5	11	24	13	21	19	14	12	25	17	10	6	17536580	2	#N/A	#N/A	#N/A	#N/A	5	6	#N/A	8	#N/A	10	11	12	13	14	#N/A	#N/A	17	#N/A	19	20	21	22	#N/A	24	25
1	736	07/04/2012	4	10	2	17	13	15	21	9	3	23	8	16	6	19	5	12956078.75	1	#N/A	2	3	4	5	6	#N/A	8	9	10	#N/A	#N/A	13	#N/A	15	16	17	#N/A	19	#N/A	21	#N/A	23	#N/A	#N/A
1	737	09/04/2012	3	7	18	4	16	25	5	10	22	2	12	6	17	14	8	13434772.5	1	#N/A	2	3	4	5	6	7	8	#N/A	10	#N/A	12	#N/A	14	#N/A	16	17	18	#N/A	#N/A	#N/A	22	#N/A	#N/A	25
1	738	11/04/2012	25	23	13	6	14	11	16	18	9	7	2	24	19	20	12	17484376.25	1	#N/A	2	#N/A	#N/A	#N/A	6	7	#N/A	9	#N/A	11	12	13	14	#N/A	16	#N/A	18	19	20	#N/A	#N/A	23	24	25
1	739	13/04/2012	11	25	14	2	22	20	8	9	10	17	3	21	4	23	24	17816882.5	4	#N/A	2	3	4	#N/A	#N/A	#N/A	8	9	10	11	#N/A	#N/A	14	#N/A	#N/A	17	#N/A	#N/A	20	21	22	23	24	25
1	740	16/04/2012	10	21	11	13	24	9	5	22	4	1	19	12	25	14	23	18143257.5	1	1	#N/A	#N/A	4	5	#N/A	#N/A	#N/A	9	10	11	12	13	14	#N/A	#N/A	#N/A	#N/A	19	#N/A	21	22	23	24	25
1	741	18/04/2012	18	3	14	12	24	5	21	11	2	7	17	13	10	25	16	16574053.75	2	#N/A	2	3	#N/A	5	#N/A	7	#N/A	#N/A	10	11	12	13	14	#N/A	16	17	18	#N/A	#N/A	21	#N/A	#N/A	24	25
1	742	20/04/2012	23	20	1	7	6	5	14	21	8	11	3	15	13	9	19	16589048.75	4	1	#N/A	3	#N/A	5	6	7	8	9	#N/A	11	#N/A	13	14	15	#N/A	#N/A	#N/A	19	20	21	#N/A	23	#N/A	#N/A
1	743	23/04/2012	12	11	3	10	2	24	14	17	1	15	21	6	9	22	23	14434457.5	1	1	2	3	#N/A	#N/A	6	#N/A	#N/A	9	10	11	12	#N/A	14	15	#N/A	17	#N/A	#N/A	#N/A	21	22	23	24	#N/A
1	744	25/04/2012	9	3	4	12	10	13	6	16	11	1	19	23	7	15	24	16099825	2	1	#N/A	3	4	#N/A	6	7	#N/A	9	10	11	12	13	#N/A	15	16	#N/A	#N/A	19	#N/A	#N/A	#N/A	23	24	#N/A
1	745	27/04/2012	7	1	17	12	16	24	8	9	3	6	11	20	22	25	13	16738585	3	1	#N/A	3	#N/A	#N/A	6	7	8	9	#N/A	11	12	13	#N/A	#N/A	16	17	#N/A	#N/A	20	#N/A	22	#N/A	24	25
1	746	30/04/2012	16	18	9	8	25	17	10	24	2	20	21	19	4	3	5	16354957.5	3	#N/A	2	3	4	5	#N/A	#N/A	8	9	10	#N/A	#N/A	#N/A	#N/A	#N/A	16	17	18	19	20	21	#N/A	#N/A	24	25
1	747	02/05/2012	24	4	10	23	12	15	7	20	2	13	6	16	17	1	3	12816283.75	0	1	2	3	4	#N/A	6	7	#N/A	#N/A	10	#N/A	12	13	#N/A	15	16	17	#N/A	#N/A	20	#N/A	#N/A	23	24	#N/A
1	748	04/05/2012	4	18	23	17	9	15	5	6	10	12	21	20	8	3	1	22831945	4	1	#N/A	3	4	5	6	#N/A	8	9	10	#N/A	12	#N/A	#N/A	15	#N/A	17	18	#N/A	20	21	#N/A	23	#N/A	#N/A
1	749	07/05/2012	24	2	7	8	18	11	6	22	14	13	1	4	19	15	3	17179040	1	1	2	3	4	#N/A	6	7	8	#N/A	#N/A	11	#N/A	13	14	15	#N/A	#N/A	18	19	#N/A	#N/A	22	#N/A	24	#N/A
1	750	09/05/2012	9	3	2	20	25	4	13	7	10	19	5	21	11	15	24	17746841.25	8	#N/A	2	3	4	5	#N/A	7	#N/A	9	10	11	#N/A	13	#N/A	15	#N/A	#N/A	#N/A	19	20	21	#N/A	#N/A	24	25
1	751	11/05/2012	14	17	20	23	13	12	6	3	9	16	22	5	8	19	21	18228811.25	7	#N/A	#N/A	3	#N/A	5	6	#N/A	8	9	#N/A	#N/A	12	13	14	#N/A	16	17	#N/A	19	20	21	22	23	#N/A	#N/A
1	752	14/05/2012	13	6	24	21	19	14	16	8	12	1	25	4	18	7	5	17915808.75	7	1	#N/A	#N/A	4	5	6	7	8	#N/A	#N/A	#N/A	12	13	14	#N/A	16	#N/A	18	19	#N/A	21	#N/A	#N/A	24	25
1	753	16/05/2012	7	3	11	1	22	8	5	13	21	14	6	4	17	25	20	16954863.75	6	1	#N/A	3	4	5	6	7	8	#N/A	#N/A	11	#N/A	13	14	#N/A	#N/A	17	#N/A	#N/A	20	21	22	#N/A	#N/A	25
1	754	18/05/2012	1	19	5	16	4	20	15	18	24	7	23	22	17	13	25	17376755	3	1	#N/A	#N/A	4	5	#N/A	7	#N/A	#N/A	#N/A	#N/A	#N/A	13	#N/A	15	16	17	18	19	20	#N/A	22	23	24	25
1	755	21/05/2012	14	24	3	5	25	11	17	2	7	8	13	1	10	16	12	17798976.25	2	1	2	3	#N/A	5	#N/A	7	8	#N/A	10	11	12	13	14	#N/A	16	17	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	24	25
1	756	23/05/2012	15	17	3	20	14	13	8	25	5	6	10	16	22	7	23	16289210	3	#N/A	#N/A	3	#N/A	5	6	7	8	#N/A	10	#N/A	#N/A	13	14	15	16	17	#N/A	#N/A	20	#N/A	22	23	#N/A	25
1	757	25/05/2012	4	10	11	1	21	20	9	14	17	18	3	23	8	13	15	16865268.75	5	1	#N/A	3	4	#N/A	#N/A	#N/A	8	9	10	11	#N/A	13	14	15	#N/A	17	18	#N/A	20	21	#N/A	23	#N/A	#N/A
1	758	28/05/2012	15	18	24	4	5	6	17	16	11	2	20	12	1	25	23	17504342.5	3	1	2	#N/A	4	5	6	#N/A	#N/A	#N/A	#N/A	11	12	#N/A	#N/A	15	16	17	18	#N/A	20	#N/A	#N/A	23	24	25
1	759	30/05/2012	20	23	8	16	25	7	5	17	15	18	24	19	2	9	10	12607601.25	2	#N/A	2	#N/A	#N/A	5	#N/A	7	8	9	10	#N/A	#N/A	#N/A	#N/A	15	16	17	18	19	20	#N/A	#N/A	23	24	25
1	760	01/06/2012	11	24	2	15	9	25	3	12	13	10	7	1	23	16	17	17298340	9	1	2	3	#N/A	#N/A	#N/A	7	#N/A	9	10	11	12	13	#N/A	15	16	17	#N/A	#N/A	#N/A	#N/A	#N/A	23	24	25
1	761	04/06/2012	15	11	4	6	1	19	16	13	20	14	12	24	5	10	22	17945837.5	1	1	#N/A	#N/A	4	5	6	#N/A	#N/A	#N/A	10	11	12	13	14	15	16	#N/A	#N/A	19	20	#N/A	22	#N/A	24	#N/A
1	762	06/06/2012	7	11	21	13	22	2	1	10	17	3	9	12	5	6	14	16275877.5	2	1	2	3	#N/A	5	6	7	#N/A	9	10	11	12	13	14	#N/A	#N/A	17	#N/A	#N/A	#N/A	21	22	#N/A	#N/A	#N/A
1	763	08/06/2012	18	16	21	1	14	25	13	3	6	7	24	4	2	17	22	13856803.75	3	1	2	3	4	#N/A	6	7	#N/A	#N/A	#N/A	#N/A	#N/A	13	14	#N/A	16	17	18	#N/A	#N/A	21	22	#N/A	24	25
1	764	11/06/2012	25	4	1	8	23	17	19	3	24	9	11	14	6	16	12	17018805	16	1	#N/A	3	4	#N/A	6	#N/A	8	9	#N/A	11	12	#N/A	14	#N/A	16	17	#N/A	19	#N/A	#N/A	#N/A	23	24	25
1	765	13/06/2012	14	23	13	25	12	1	2	18	3	9	20	10	7	24	8	16136796.25	8	1	2	3	#N/A	#N/A	#N/A	7	8	9	10	#N/A	12	13	14	#N/A	#N/A	#N/A	18	#N/A	20	#N/A	#N/A	23	24	25
1	766	15/06/2012	24	25	12	9	21	15	7	5	16	3	6	14	13	1	18	16682886.25	5	1	#N/A	3	#N/A	5	6	7	#N/A	9	#N/A	#N/A	12	13	14	15	16	#N/A	18	#N/A	#N/A	21	#N/A	#N/A	24	25
1	767	18/06/2012	1	11	15	12	5	8	22	24	17	19	23	4	3	7	10	17464173.75	8	1	#N/A	3	4	5	#N/A	7	8	#N/A	10	11	12	#N/A	#N/A	15	#N/A	17	#N/A	19	#N/A	#N/A	22	23	24	#N/A
1	768	20/06/2012	11	3	23	19	25	15	6	12	17	20	14	24	5	1	13	15567085	4	1	#N/A	3	#N/A	5	6	#N/A	#N/A	#N/A	#N/A	11	12	13	14	15	#N/A	17	#N/A	19	20	#N/A	#N/A	23	24	25
1	769	22/06/2012	5	11	4	23	22	16	15	25	7	13	17	10	3	19	20	15780645	5	#N/A	#N/A	3	4	5	#N/A	7	#N/A	#N/A	10	11	#N/A	13	#N/A	15	16	17	#N/A	19	20	#N/A	22	23	#N/A	25
1	770	25/06/2012	17	12	4	24	1	3	18	6	25	11	22	16	5	9	21	16528442.5	4	1	#N/A	3	4	5	6	#N/A	#N/A	9	#N/A	11	12	#N/A	#N/A	#N/A	16	17	18	#N/A	#N/A	21	22	#N/A	24	25
1	771	27/06/2012	20	7	22	25	2	4	6	9	5	23	8	14	17	10	16	15449486.25	1	#N/A	2	#N/A	4	5	6	7	8	9	10	#N/A	#N/A	#N/A	14	#N/A	16	17	#N/A	#N/A	20	#N/A	22	23	#N/A	25
1	772	29/06/2012	16	2	12	20	7	6	9	25	15	8	11	24	10	4	23	16434305	1	#N/A	2	#N/A	4	#N/A	6	7	8	9	10	11	12	#N/A	#N/A	15	16	#N/A	#N/A	#N/A	20	#N/A	#N/A	23	24	25
1	773	02/07/2012	6	18	20	15	8	17	7	10	2	25	22	11	13	24	5	17395927.5	12	#N/A	2	#N/A	#N/A	5	6	7	8	#N/A	10	11	#N/A	13	#N/A	15	#N/A	17	18	#N/A	20	#N/A	22	#N/A	24	25
1	774	04/07/2012	19	11	14	6	1	15	18	12	3	8	22	9	4	5	25	17539028.75	1	1	#N/A	3	4	5	6	#N/A	8	9	#N/A	11	12	#N/A	14	15	#N/A	#N/A	18	19	#N/A	#N/A	22	#N/A	#N/A	25
1	775	06/07/2012	6	17	12	2	18	10	20	3	16	13	19	8	7	14	9	18151988.75	20	#N/A	2	3	#N/A	#N/A	6	7	8	9	10	#N/A	12	13	14	#N/A	16	17	18	19	20	#N/A	#N/A	#N/A	#N/A	#N/A
1	776	09/07/2012	10	24	22	14	2	18	13	4	23	12	1	11	20	3	19	15361450	5	1	2	3	4	#N/A	#N/A	#N/A	#N/A	#N/A	10	11	12	13	14	#N/A	#N/A	#N/A	18	19	20	#N/A	22	23	24	#N/A
1	777	11/07/2012	21	15	9	25	2	11	14	12	24	3	6	13	20	23	16	17720318.75	1	#N/A	2	3	#N/A	#N/A	6	#N/A	#N/A	9	#N/A	11	12	13	14	15	16	#N/A	#N/A	#N/A	20	21	#N/A	23	24	25
1	778	13/07/2012	11	15	20	10	6	9	7	19	24	2	13	25	16	5	22	18718457.5	8	#N/A	2	#N/A	#N/A	5	6	7	#N/A	9	10	11	#N/A	13	#N/A	15	16	#N/A	#N/A	19	20	#N/A	22	#N/A	24	25
1	779	16/07/2012	16	20	19	21	14	23	5	13	8	9	22	12	4	17	11	18373653.75	3	#N/A	#N/A	#N/A	4	5	#N/A	#N/A	8	9	#N/A	11	12	13	14	#N/A	16	17	#N/A	19	20	21	22	23	#N/A	#N/A
1	780	18/07/2012	21	20	15	8	13	17	16	3	19	24	6	7	18	25	10	17178081.25	2	#N/A	#N/A	3	#N/A	#N/A	6	7	8	#N/A	10	#N/A	#N/A	13	#N/A	15	16	17	18	19	20	21	#N/A	#N/A	24	25
1	781	20/07/2012	11	1	2	22	10	25	9	15	4	19	16	8	14	20	17	17606718.75	0	1	2	#N/A	4	#N/A	#N/A	#N/A	8	9	10	11	#N/A	#N/A	14	15	16	17	#N/A	19	20	#N/A	22	#N/A	#N/A	25
1	782	23/07/2012	18	13	5	14	20	12	10	17	21	15	19	16	11	9	8	22301425	30	#N/A	#N/A	#N/A	#N/A	5	#N/A	#N/A	8	9	10	11	12	13	14	15	16	17	18	19	20	21	#N/A	#N/A	#N/A	#N/A
1	783	25/07/2012	20	16	1	8	19	7	2	5	6	13	24	15	22	11	21	17623381.25	8	1	2	#N/A	#N/A	5	6	7	8	#N/A	#N/A	11	#N/A	13	#N/A	15	16	#N/A	#N/A	19	20	21	22	#N/A	24	#N/A
1	784	27/07/2012	1	12	2	20	23	13	15	4	21	11	3	7	22	18	25	17648432.5	4	1	2	3	4	#N/A	#N/A	7	#N/A	#N/A	#N/A	11	12	13	#N/A	15	#N/A	#N/A	18	#N/A	20	21	22	23	#N/A	25
1	785	30/07/2012	12	11	13	1	17	10	23	15	6	7	4	19	16	21	2	18292142.5	5	1	2	#N/A	4	#N/A	6	7	#N/A	#N/A	10	11	12	13	#N/A	15	16	17	#N/A	19	#N/A	21	#N/A	23	#N/A	#N/A
1	786	01/08/2012	21	15	23	24	5	11	8	25	6	10	17	2	4	13	12	17443601.25	5	#N/A	2	#N/A	4	5	6	#N/A	8	#N/A	10	11	12	13	#N/A	15	#N/A	17	#N/A	#N/A	#N/A	21	#N/A	23	24	25
1	787	03/08/2012	8	4	10	12	16	1	5	14	9	20	17	19	13	11	23	18405700	6	1	#N/A	#N/A	4	5	#N/A	#N/A	8	9	10	11	12	13	14	#N/A	16	17	#N/A	19	20	#N/A	#N/A	23	#N/A	#N/A
1	788	06/08/2012	3	12	4	11	24	9	1	22	16	21	25	19	23	8	10	18879368.75	5	1	#N/A	3	4	#N/A	#N/A	#N/A	8	9	10	11	12	#N/A	#N/A	#N/A	16	#N/A	#N/A	19	#N/A	21	22	23	24	25
1	789	08/08/2012	18	12	15	3	22	14	8	19	11	2	24	10	21	4	16	18103752.5	7	#N/A	2	3	4	#N/A	#N/A	#N/A	8	#N/A	10	11	12	#N/A	14	15	16	#N/A	18	19	#N/A	21	22	#N/A	24	#N/A
1	790	10/08/2012	8	3	7	12	16	10	19	23	18	20	22	13	25	24	6	18269522.5	3	#N/A	#N/A	3	#N/A	#N/A	6	7	8	#N/A	10	#N/A	12	13	#N/A	#N/A	16	#N/A	18	19	20	#N/A	22	23	24	25
1	791	13/08/2012	11	8	1	7	2	23	14	22	3	10	21	25	6	13	5	18589836.25	3	1	2	3	#N/A	5	6	7	8	#N/A	10	11	#N/A	13	14	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	21	22	23	#N/A	25
1	792	15/08/2012	20	12	25	14	8	19	21	9	2	3	1	23	6	10	18	16493936.25	7	1	2	3	#N/A	#N/A	6	#N/A	8	9	10	#N/A	12	#N/A	14	#N/A	#N/A	#N/A	18	19	20	21	#N/A	23	#N/A	25
1	793	17/08/2012	17	5	20	16	14	23	11	21	2	12	9	4	25	7	18	17870071.25	22	#N/A	2	#N/A	4	5	#N/A	7	#N/A	9	#N/A	11	12	#N/A	14	#N/A	16	17	18	#N/A	20	21	#N/A	23	#N/A	25
1	794	20/08/2012	2	15	14	9	3	23	5	24	4	8	20	1	25	6	11	18063013.75	1	1	#N/A	3	4	5	6	#N/A	8	9	#N/A	11	#N/A	#N/A	14	15	#N/A	#N/A	#N/A	#N/A	20	#N/A	#N/A	23	24	25
1	795	22/08/2012	9	10	1	3	7	12	8	24	21	14	4	6	2	16	22	16845563.75	3	1	2	3	4	#N/A	6	7	8	9	10	#N/A	12	#N/A	14	#N/A	16	#N/A	#N/A	#N/A	#N/A	21	22	#N/A	24	#N/A
1	796	24/08/2012	18	24	11	14	6	21	8	4	10	20	2	16	7	17	3	17211578.75	7	#N/A	2	3	4	#N/A	6	7	8	#N/A	10	11	#N/A	#N/A	14	#N/A	16	17	18	#N/A	20	21	#N/A	#N/A	24	#N/A
1	797	27/08/2012	8	7	24	19	2	20	21	11	17	18	3	15	5	25	6	17624722.5	2	#N/A	2	3	#N/A	5	6	7	8	#N/A	#N/A	11	#N/A	#N/A	#N/A	15	#N/A	17	18	19	20	21	#N/A	#N/A	24	25
1	798	29/08/2012	16	18	13	24	19	23	22	10	6	8	1	5	11	3	15	16133771.25	94	1	#N/A	3	#N/A	5	6	#N/A	8	#N/A	10	11	#N/A	13	#N/A	15	16	#N/A	18	19	#N/A	#N/A	22	23	24	#N/A
1	799	31/08/2012	22	3	11	15	14	21	23	24	16	6	19	25	8	13	4	16514811.25	6	#N/A	#N/A	3	4	#N/A	6	#N/A	8	#N/A	#N/A	11	#N/A	13	14	15	16	#N/A	#N/A	19	#N/A	21	22	23	24	25
1	800	06/09/2012	16	13	10	22	12	7	9	6	8	11	4	24	3	21	20	122822547.5	14	#N/A	#N/A	3	4	#N/A	6	7	8	9	10	11	12	13	#N/A	#N/A	16	#N/A	#N/A	#N/A	20	21	22	#N/A	24	#N/A
1	801	10/09/2012	25	3	17	1	6	23	21	10	12	7	19	4	18	15	5	19168148.75	4	1	#N/A	3	4	5	6	7	#N/A	#N/A	10	#N/A	12	#N/A	#N/A	15	#N/A	17	18	19	#N/A	21	#N/A	23	#N/A	25
1	802	12/09/2012	22	4	9	13	21	14	5	3	10	12	18	8	20	1	25	20176683.75	5	1	#N/A	3	4	5	#N/A	#N/A	8	9	10	#N/A	12	13	14	#N/A	#N/A	#N/A	18	#N/A	20	21	22	#N/A	#N/A	25
1	803	14/09/2012	16	25	20	1	17	24	18	14	5	4	19	23	15	12	21	19998111.25	2	1	#N/A	#N/A	4	5	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	12	#N/A	14	15	16	17	18	19	20	21	#N/A	23	24	25
1	804	17/09/2012	1	13	7	23	24	6	3	20	18	17	5	4	21	8	15	19564370	2	1	#N/A	3	4	5	6	7	8	#N/A	#N/A	#N/A	#N/A	13	#N/A	15	#N/A	17	18	#N/A	20	21	#N/A	23	24	#N/A
1	805	19/09/2012	17	6	11	25	1	16	24	13	14	20	2	4	9	22	7	17830823.75	21	1	2	#N/A	4	#N/A	6	7	#N/A	9	#N/A	11	#N/A	13	14	#N/A	16	17	#N/A	#N/A	20	#N/A	22	#N/A	24	25
1	806	21/09/2012	14	25	10	5	3	15	1	20	2	16	24	19	8	7	6	18415626.25	4	1	2	3	#N/A	5	6	7	8	#N/A	10	#N/A	#N/A	#N/A	14	15	16	#N/A	#N/A	19	20	#N/A	#N/A	#N/A	24	25
1	807	24/09/2012	19	7	22	25	8	24	11	13	10	21	18	5	4	3	2	18554810	3	#N/A	2	3	4	5	#N/A	7	8	#N/A	10	11	#N/A	13	#N/A	#N/A	#N/A	#N/A	18	19	#N/A	21	22	#N/A	24	25
1	808	26/09/2012	18	6	17	10	16	24	12	22	4	11	21	14	7	20	25	17128637.5	2	#N/A	#N/A	#N/A	4	#N/A	6	7	#N/A	#N/A	10	11	12	#N/A	14	#N/A	16	17	18	#N/A	20	21	22	#N/A	24	25
1	809	28/09/2012	5	2	21	18	1	25	13	16	24	7	9	23	22	19	4	18514736.25	4	1	2	#N/A	4	5	#N/A	7	#N/A	9	#N/A	#N/A	#N/A	13	#N/A	#N/A	16	#N/A	18	19	#N/A	21	22	23	24	25
1	810	01/10/2012	6	3	23	15	22	1	24	16	18	12	17	7	21	9	11	15786400	3	1	#N/A	3	#N/A	#N/A	6	7	#N/A	9	#N/A	11	12	#N/A	#N/A	15	16	17	18	#N/A	#N/A	21	22	23	24	#N/A
1	811	03/10/2012	4	2	17	20	12	3	7	14	19	10	1	5	22	9	6	18698475	6	1	2	3	4	5	6	7	#N/A	9	10	#N/A	12	#N/A	14	#N/A	#N/A	17	#N/A	19	20	#N/A	22	#N/A	#N/A	#N/A
1	812	05/10/2012	18	1	5	14	20	8	17	24	3	19	11	21	23	7	25	18886653.75	0	1	#N/A	3	#N/A	5	#N/A	7	8	#N/A	#N/A	11	#N/A	#N/A	14	#N/A	#N/A	17	18	19	20	21	#N/A	23	24	25
1	813	08/10/2012	3	8	23	1	16	21	10	12	7	5	19	4	24	25	6	24156510	6	1	#N/A	3	4	5	6	7	8	#N/A	10	#N/A	12	#N/A	#N/A	#N/A	16	#N/A	#N/A	19	#N/A	21	#N/A	23	24	25
